X,Y,CCN,REPORT_DAT,SHIFT,METHOD,OFFENSE,BLOCK,XBLOCK,YBLOCK,WARD,ANC,DISTRICT,PSA,NEIGHBORHOOD_CLUSTER,BLOCK_GROUP,CENSUS_TRACT,VOTING_PRECINCT,LATITUDE,LONGITUDE,BID,START_DATE,END_DATE,OBJECTID,OCTO_RECORD_ID
401418.619999997,136360.280000001,24085291,2024/06/06 14:00:51+00,DAY,OTHERS,THEFT/OTHER,400 - 411 BLOCK OF 15TH STREET NE,401418.62,136360.28,7,7D,5,507,Cluster 25,007901 3,007901,Precinct 81,38.8950891043,-76.9836470008,,2024/06/05 19:36:00+00,2024/06/05 20:06:00+00,618864500,
394785.219999999,145487.93,24085892,2024/06/06 22:41:33+00,EVENING,OTHERS,THEFT F/AUTO,6634 - 6699 BLOCK OF BARNABY STREET NW,394785.22,145487.93,4,3/4G,2,201,Cluster 10,001500 4,001500,Precinct 51,38.9772993509,-77.0601822087,,2024/06/06 19:01:00+00,2024/06/06 19:29:00+00,618864501,
402830.954999998,131500.580899999,24088000,2024/06/10 15:22:09+00,DAY,OTHERS,MOTOR VEHICLE THEFT,2800 - 2899 BLOCK OF JASPER STREET SE,402830.95504058,131500.580919463,8,8B,7,702,Cluster 36,007408 1,007408,Precinct 115,38.8513075778,-76.9673864653,,2024/06/10 12:14:00+00,2024/06/10 13:56:00+00,618864502,
402796.289700001,133416.414299998,24088562,2024/06/11 16:01:29+00,DAY,OTHERS,THEFT F/AUTO,1700 - 1899 BLOCK OF 28TH STREET SE,402796.289696548,133416.414265241,7,7B,6,607,Cluster 34,007604 1,007604,Precinct 111,38.8685663207,-76.9677780311,,2024/06/11 10:31:00+00,2024/06/11 11:30:00+00,618864503,
394622.450000003,137482.75,24091576,2024/06/16 14:44:20+00,DAY,OTHERS,THEFT/OTHER,3100 - 3199 BLOCK OF M STREET NW,394622.45,137482.75,2,2E,2,206,Cluster 4,000102 3,000102,Precinct 5,38.905185411,-77.0619979449,GEORGETOWN,2024/06/16 14:12:00+00,2024/06/16 14:20:00+00,618864504,
397330.0,138223.199999999,24093389,2024/06/19 21:59:21+00,EVENING,OTHERS,THEFT/OTHER,1300 - 1399 BLOCK OF CORCORAN STREET NW,397330,138223.2,2,2F,3,307,Cluster 7,005001 2,005001,Precinct 16,38.9118680339,-77.0307853973,,2024/06/19 01:00:00+00,2024/06/19 17:30:00+00,618864505,
395901.939999998,137526.399999999,24106393,2024/07/12 01:04:00+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1200 - 1225 BLOCK OF NEW HAMPSHIRE AVENUE NW,395901.94,137526.4,2,2A,2,208,Cluster 5,005501 1,005501,Precinct 4,38.905585522,-77.0472469275,GOLDEN TRIANGLE,2024/07/11 19:55:00+00,2024/07/12 00:00:00+00,618864506,
397162.060000002,140182.43,24014086,2024/01/28 22:43:19+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2024/01/28 21:21:00+00,2024/01/28 22:31:00+00,618864538,
395165.259999998,140996.48,24104132,2024/07/08 00:00:38+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,2600 - 2899 BLOCK OF QUEBEC STREET NW,395165.26,140996.48,3,3C,2,203,Cluster 15,001304 4,001304,Precinct 34,38.9368413761,-77.0557646187,,2024/07/07 23:22:00+00,2024/07/07 23:50:00+00,618864555,
397305.18,146311.949999999,24105619,2024/07/10 16:22:26+00,DAY,OTHERS,THEFT F/AUTO,1300 - 1355 BLOCK OF KALMIA ROAD NW,397305.18,146311.95,4,4A,4,401,Cluster 16,001600 1,001600,Precinct 62,38.9847336523,-77.0311033511,,2024/07/10 15:45:00+00,2024/07/10 15:52:00+00,618864556,
400232.916299999,135255.095600002,24106700,2024/07/12 16:15:17+00,DAY,OTHERS,THEFT/OTHER,600 - 669 BLOCK OF PENNSYLVANIA AVENUE SE,400232.916286169,135255.095578947,6,6B,1,107,Cluster 26,006500 1,006500,Precinct 89,38.8851343032,-76.9973154556,CAPITOL HILL,2024/07/12 15:41:00+00,2024/07/12 16:00:00+00,618864557,
401480.677100003,135528.177700002,24025085,2024/02/18 03:00:20+00,EVENING,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF INDEPENDENCE AVENUE SE,401480.677087327,135528.177723201,7,7D,1,107,Cluster 26,006801 2,006801,Precinct 87,38.887593115,-76.9829334372,,2024/02/17 22:44:00+00,2024/02/17 22:55:00+00,618864558,
400846.359999999,135397.829999998,24027037,2024/02/21 19:17:16+00,DAY,OTHERS,THEFT F/AUTO,226 - 255 BLOCK OF 12TH STREET SE,400846.36,135397.83,6,6B,1,107,Cluster 26,006700 2,006700,Precinct 88,38.8864197327,-76.9902448558,,2024/02/21 16:30:00+00,2024/02/21 16:45:00+00,618864559,
401211.600000001,138483.239999998,24030671,2024/02/28 09:41:24+00,MIDNIGHT,GUN,ASSAULT W/DANGEROUS WEAPON,1300 - 1399 BLOCK OF OKIE STREET NE,401211.6,138483.24,5,5D,5,506,Cluster 23,008803 1,008803,Precinct 76,38.9142137824,-76.9860296578,,2024/02/28 08:15:00+00,2024/03/28 07:45:00+00,618864560,
399765.600000001,137802.800000001,24117643,2024/08/01 14:15:03+00,DAY,OTHERS,MOTOR VEHICLE THEFT,200 - 299 BLOCK OF FLORIDA AVENUE NE,399765.6,137802.8,5,5F,5,501,Cluster 23,008702 3,008702,Precinct 75,38.9080849512,-77.0027025147,NOMA,2024/07/30 01:00:00+00,2024/07/31 20:00:00+00,618864567,
397228.740000002,137931.789999999,24070859,2024/05/11 23:02:35+00,EVENING,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF 14TH STREET NW,397228.74,137931.79,2,2F,2,208,Cluster 7,005203 2,005203,Precinct 16,38.9092425999,-77.0319517602,,2024/05/11 22:56:00+00,2024/05/11 22:59:00+00,618864573,
398098.850000001,136808.920000002,24073234,2024/05/16 15:33:36+00,DAY,OTHERS,THEFT/OTHER,700 - 799 BLOCK OF 7TH STREET NW,398098.85,136808.92,2,2C,1,101,Cluster 8,005801 2,005801,Precinct 129,38.8991297051,-77.0219165566,DOWNTOWN,2024/05/16 10:06:00+00,2024/05/16 12:40:00+00,618864574,
404084.549999997,139109.41,24073514,2024/05/17 00:05:52+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,2400 - 2499 BLOCK OF MARKET STREET NE,404084.55,139109.41,5,5C,5,503,Cluster 24,009000 3,009000,Precinct 139,38.9198458716,-76.9528994141,,2024/05/16 20:28:00+00,2024/05/16 20:56:00+00,618864575,
406370.0,136724.52,24073759,2024/05/17 05:37:04+00,MIDNIGHT,OTHERS,THEFT/OTHER,5100 - 5199 BLOCK OF NANNIE HELEN BURROUGHS AVENUE NE,406370,136724.52,7,7C,6,602,Cluster 31,007804 2,007804,Precinct 97,38.8983483756,-76.9265671039,,2024/05/17 04:36:00+00,2024/05/17 04:54:00+00,618864576,
398357.719999999,137664.920000002,24001046,2024/01/03 00:53:34+00,EVENING,OTHERS,THEFT/OTHER,1206 - 1299 BLOCK OF 5TH STREET NW,398357.72,137664.92,2,2G,3,308,Cluster 7,004802 1,004802,Precinct 18,38.9068413774,-77.0189343366,,2024/01/03 00:14:00+00,2024/01/03 00:15:00+00,618864580,
407601.590000004,136375.780000001,24093741,2024/06/20 12:30:26+00,DAY,OTHERS,THEFT F/AUTO,400 - 479 BLOCK OF EASTERN AVENUE NE,407601.59,136375.78,7,7C,6,608,Cluster 31,007808 2,007808,Precinct 95,38.895197013,-76.9123732911,,2024/06/20 04:50:00+00,2024/06/20 04:52:00+00,618864584,
397497.549999997,137053.129999999,24036780,2024/03/11 01:48:12+00,EVENING,OTHERS,THEFT F/AUTO,1200 - 1299 BLOCK OF I STREET NW,397497.55,137053.13,2,2C,2,209,Cluster 8,010100 2,010100,Precinct 129,38.90132813,-77.0288492638,DOWNTOWN,2024/03/10 23:37:00+00,2024/03/11 01:35:00+00,618864586,
399886.829999998,136928.010000002,24111781,2024/07/21 17:48:02+00,DAY,OTHERS,MOTOR VEHICLE THEFT,300 - 399 BLOCK OF H STREET NE,399886.83,136928.01,6,6C,1,104,Cluster 25,010602 3,010602,Precinct 83,38.9002045591,-77.0013046493,,2024/07/21 17:18:00+00,2024/07/21 17:48:00+00,618864587,
399877.710000001,137708.5,24112712,2024/07/23 14:34:57+00,DAY,OTHERS,THEFT F/AUTO,300 - 399 BLOCK OF N STREET NE,399877.71,137708.5,6,6C,5,501,Cluster 25,010602 4,010602,Precinct 144,38.9072354869,-77.0014099257,NOMA,2024/07/22 18:30:00+00,2024/07/22 19:39:00+00,618864588,
400489.770000003,128759.199999999,24008463,2024/01/18 03:55:10+00,EVENING,OTHERS,THEFT/OTHER,700 - 860 BLOCK OF SOUTHERN AVENUE SE,400489.77,128759.2,8,8E,7,706,Cluster 39,009811 2,009811,Precinct 125,38.8266163993,-76.9943596393,,2024/01/17 20:54:00+00,2024/01/18 00:05:00+00,618864601,
398750.240000002,136855.399999999,24010003,2024/01/21 06:55:58+00,MIDNIGHT,OTHERS,THEFT F/AUTO,200 - 299 BLOCK OF MASSACHUSETTS AVENUE NW,398750.24,136855.4,6,6E,1,101,Cluster 8,005900 2,005900,Precinct 143,38.8995495811,-77.0144073834,DOWNTOWN,2024/01/20 22:45:00+00,2024/01/21 01:20:00+00,618864602,
403259.9463,131832.6677,24010892,2024/01/23 03:30:12+00,EVENING,OTHERS,THEFT/OTHER,2800 - 2899 BLOCK OF 31ST STREET SE,403259.946336978,131832.667671771,7,7B,,,Cluster 35,007603 4,007603,Precinct 113,38.8542976731,-76.9624427708,,2024/01/10 17:00:00+00,2024/01/22 18:00:00+00,618864603,
401028.830700003,129297.364100002,24094740,2024/06/22 01:33:18+00,EVENING,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF SOUTHERN AVENUE SE,401028.830654908,129297.364117419,8,8E,7,706,Cluster 39,009700 2,009700,Precinct 121,38.8314639672,-76.988150826,,2024/06/21 23:40:00+00,2024/06/22 00:26:00+00,618864604,
397768.200000003,138713.48,24095235,2024/06/22 21:26:18+00,EVENING,OTHERS,ROBBERY,1900 - 1999 BLOCK OF VERMONT AVENUE NW,397768.2,138713.48,1,1B,3,305,Cluster 3,004402 2,004402,Precinct 137,38.9162858624,-77.0257344964,,2024/06/22 20:04:00+00,2024/06/22 20:40:00+00,618864605,
402527.5722,132058.365699999,24423014,2024/08/27 21:21:37+00,EVENING,OTHERS,THEFT/OTHER,2400 - 2499 BLOCK OF AINGER PLACE SE,402527.572192298,132058.365655981,8,8B,7,702,Cluster 36,007408 2,007408,Precinct 115,38.8563332664,-76.9708794856,,2024/08/12 20:35:00+00,2024/08/12 20:36:00+00,618864614,
400088.960000001,136928.010000002,24146688,2024/09/22 20:26:41+00,EVENING,OTHERS,THEFT/OTHER,500 - 599 BLOCK OF H STREET NE,400088.96,136928.01,6,6C,1,104,Cluster 25,010602 3,010602,Precinct 83,38.9002045619,-76.998974449,,2024/09/20 18:50:00+00,2024/09/20 19:00:00+00,618864620,
398010.079999998,138818.940000001,24148002,2024/09/24 22:41:15+00,EVENING,OTHERS,THEFT/OTHER,2000 - 2099 BLOCK OF 8TH STREET NW,398010.08,138818.94,1,1B,3,305,Cluster 3,003500 3,003500,Precinct 37,38.917236462,-77.0229457261,,2024/09/24 20:47:00+00,,618864621,
402379.420000002,132035.510000002,24150129,2024/09/28 04:00:00+00,MIDNIGHT,GUN,HOMICIDE,2700 - 2899 BLOCK OF LANGSTON PLACE SE,402379.42,132035.51,8,8B,7,702,Cluster 36,007408 2,007408,Precinct 115,38.8561277862,-76.9725864468,,2024/09/28 06:18:00+00,2024/09/28 06:20:00+00,618864622,
397654.880000003,136665.079999998,24150282,2024/09/28 16:36:28+00,DAY,OTHERS,THEFT/OTHER,600 - 699 BLOCK OF 11TH STREET NW,397654.88,136665.08,2,2C,2,209,Cluster 8,005802 1,005802,Precinct 129,38.8978328702,-77.0270341747,DOWNTOWN,2024/09/28 15:00:00+00,2024/09/28 15:20:00+00,618864623,
397117.189999998,138792.609999999,24091869,2024/06/17 04:12:43+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,1400 - 1499 BLOCK OF U STREET NW,397117.19,138792.61,2,2F,3,301,Cluster 3,004300 4,004300,Precinct 141,38.9169967973,-77.0332415107,,2024/06/17 00:56:00+00,2024/06/17 01:37:00+00,618864639,
396524.140000001,138141.210000001,24093493,2024/06/19 22:56:22+00,EVENING,OTHERS,THEFT F/AUTO,1700 - 1799 BLOCK OF Q STREET NW,396524.14,138141.21,2,2B,3,301,Cluster 6,005302 3,005302,Precinct 15,38.9111266227,-77.0400766367,,2024/06/19 02:30:00+00,2024/06/19 16:50:00+00,618864640,
399622.270000003,134352.620000001,24093737,2024/06/20 13:34:02+00,DAY,OTHERS,THEFT/OTHER,1100 - 1199 BLOCK OF NEW JERSEY AVENUE SE,399622.27,134352.62,8,8F,1,106,Cluster 27,007203 1,007203,Precinct 131,38.8770044023,-77.004353141,CAPITOL RIVERFRONT,2024/06/20 11:59:00+00,2024/06/20 12:12:00+00,618864641,
393645.649999999,140765.550000001,24088976,2024/06/12 01:28:39+00,EVENING,OTHERS,THEFT/OTHER,3700 - 3749 BLOCK OF NEWARK STREET NW,393645.65,140765.55,3,3A,2,204,Cluster 14,001002 4,001002,Precinct 29,38.934751414,-77.0732898841,,2024/06/11 22:32:00+00,2024/06/11 23:52:00+00,618864646,
397884.670000002,141009.469999999,24094480,2024/06/21 17:28:03+00,DAY,OTHERS,THEFT/OTHER,3700 - 3799 BLOCK OF GEORGIA AVENUE NW,397884.67,141009.47,4,4C,4,407,Cluster 18,002400 1,002400,Precinct 49,38.9369691497,-77.024398577,,2024/06/21 16:25:00+00,2024/06/21 16:40:00+00,618864647,
398373.409999996,134292.48,24096073,2024/06/24 10:41:03+00,MIDNIGHT,OTHERS,THEFT F/AUTO,400 - 499 BLOCK OF M STREET SW,398373.41,134292.48,6,6D,1,103,Cluster 9,011002 2,011002,Precinct 127,38.8764612141,-77.0187454578,,2024/06/24 09:27:00+00,2024/06/24 09:57:00+00,618864648,
400383.520000003,140498.27,24097334,2024/06/26 18:54:36+00,DAY,OTHERS,BURGLARY,700 - 799 BLOCK OF MONROE STREET NE,400383.52,140498.27,5,5F,5,502,Cluster 21,009201 1,009201,Precinct 74,38.9323665691,-76.9955767005,,2024/06/26 10:52:00+00,2024/06/26 13:03:00+00,618864649,
395377.251500003,137490.2245,24097749,2024/06/27 01:10:29+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,25TH STREET NW AND M STREET NW,395377.25154566,137490.22450902,2,2A,2,207,Cluster 5,005503 1,005503,Precinct 4,38.9052570377,-77.0532958663,,2024/06/26 10:15:00+00,2024/06/26 10:45:00+00,618864650,
397115.780000001,137977.23,24108134,2024/07/15 08:38:08+00,MIDNIGHT,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF P STREET NW,397115.78,137977.23,2,2F,2,208,Cluster 7,005203 2,005203,Precinct 16,38.9096515756,-77.0332543444,,2024/07/15 06:34:00+00,2024/07/15 07:15:00+00,618864658,
397162.060000002,140182.43,24109824,2024/07/18 08:06:31+00,MIDNIGHT,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2024/07/18 03:10:00+00,2024/07/18 04:19:00+00,618864659,
399636.759999998,137873.16,24422409,2024/07/02 17:42:13+00,DAY,OTHERS,THEFT/OTHER,100 - 149 BLOCK OF FLORIDA AVENUE NE,399636.76,137873.16,5,5F,5,501,Cluster 23,008702 3,008702,Precinct 75,38.9087187345,-77.0041880126,NOMA,2024/06/30 11:30:00+00,2024/06/30 12:30:00+00,618864660,
397969.990000002,140269.969999999,24423260,2024/10/03 13:00:37+00,DAY,OTHERS,THEFT/OTHER,3200 - 3218 BLOCK OF GEORGIA AVENUE NW,397969.99,140269.97,1,1E,4,409,Cluster 2,003100 2,003100,Precinct 38,38.9303077114,-77.0234122941,,2024/08/27 02:30:00+00,2024/08/27 05:00:00+00,618864661,
401097.32,136742.050000001,24423469,2024/10/08 15:40:49+00,DAY,OTHERS,THEFT/OTHER,1300 - 1353 BLOCK OF MARYLAND AVENUE NE,401097.32,136742.05,6,6A,1,104,Cluster 25,008402 1,008402,Precinct 82,38.898528687,-76.9873501443,,2024/08/29 18:09:00+00,2024/08/29 18:09:00+00,618864662,
396832.939999998,138182.129999999,24000950,2024/01/02 21:38:11+00,EVENING,OTHERS,THEFT/OTHER,1600 - 1619 BLOCK OF 16TH STREET NW,396832.94,138182.13,2,2B,3,301,Cluster 6,005302 2,005302,Precinct 15,38.9114964109,-77.0365163644,,2024/01/02 21:07:00+00,2024/01/02 21:36:00+00,618864664,
398373.409999996,134292.48,24001425,2024/01/03 21:28:45+00,EVENING,OTHERS,SEX ABUSE,400 - 499 BLOCK OF M STREET SW,398373.41,134292.48,6,6D,1,103,Cluster 9,011002 2,011002,Precinct 127,38.8764612141,-77.0187454578,,2023/08/27 21:30:00+00,2023/08/27 22:30:00+00,618864665,
400761.43,140829.870000001,24002133,2024/01/05 04:21:08+00,MIDNIGHT,OTHERS,THEFT/OTHER,3700 - 3799 BLOCK OF 12TH STREET NE,400761.43,140829.87,5,5B,5,504,Cluster 20,009504 1,009504,Precinct 68,38.9353534759,-76.9912177356,,2024/01/05 03:28:00+00,2024/01/05 03:33:00+00,618864666,
402454.82,131689.890000001,24003821,2024/01/08 19:00:55+00,DAY,OTHERS,THEFT/OTHER,2320 - 2425 BLOCK OF IRVING STREET SE,402454.82,131689.89,8,8B,7,702,Cluster 36,007408 2,007408,Precinct 115,38.8530140859,-76.971718989,,2024/01/07 15:30:00+00,2024/01/08 01:15:00+00,618864667,
398273.25,137185.289999999,24004614,2024/01/10 06:04:57+00,MIDNIGHT,OTHERS,ROBBERY,K STREET NW AND 6TH STREET NW,398273.25001235,137185.29001274,6,6E,1,101,Cluster 8,004702 4,004702,Precinct 1,38.9025205404,-77.0199070104,DOWNTOWN,2024/01/09 23:30:00+00,2024/01/11 00:45:00+00,618864668,
397162.060000002,140182.43,24082548,2024/06/01 01:26:39+00,EVENING,OTHERS,THEFT/OTHER,3100 - 3299 BLOCK OF 14TH STREET NW,397162.06,140182.43,1,1A,3,302,Cluster 2,002802 1,002802,Precinct 39,38.9295168861,-77.0327298633,,2024/06/01 00:02:00+00,2024/06/01 01:45:00+00,618864672,
400568.43,140968.16,24083131,2024/06/02 03:14:22+00,MIDNIGHT,OTHERS,MOTOR VEHICLE THEFT,3726 - 3799 BLOCK OF 10TH STREET NE,400568.43,140968.16,5,5B,4,405,Cluster 20,009504 1,009504,Precinct 68,38.9365993795,-76.9934436655,,2024/06/02 02:00:00+00,2024/06/02 02:05:00+00,618864673,
397088.539999999,140956.27,24057523,2024/04/17 16:29:33+00,DAY,OTHERS,THEFT/OTHER,1400 - 1499 BLOCK OF PERRY PLACE NW,397088.54,140956.27,1,1D,4,408,Cluster 2,002801 2,002801,Precinct 41,38.9364876308,-77.0335810498,,2024/04/17 13:30:00+00,2024/04/17 16:00:00+00,618864689,
400437.009999998,135275.25,24031036,2024/02/29 01:51:25+00,EVENING,OTHERS,ROBBERY,300 - 339 BLOCK OF 8TH STREET SE,400437.01,135275.25,6,6B,1,107,Cluster 26,006700 3,006700,Precinct 89,38.8853157841,-76.9949631013,,2024/02/28 23:45:00+00,2024/02/28 23:55:00+00,618864690,
402976.729999997,133737.829999998,24031699,2024/03/01 08:47:51+00,MIDNIGHT,OTHERS,BURGLARY,2900 - 2999 BLOCK OF PENNSYLVANIA AVENUE SE,402976.73,133737.83,7,7B,6,607,Cluster 34,007604 2,007604,Precinct 111,38.8714611716,-76.9656974051,,2024/03/01 07:20:00+00,2024/03/01 08:48:00+00,618864691,
399855.240000002,137532.120000001,24031913,2024/03/09 18:21:12+00,DAY,OTHERS,THEFT/OTHER,300 - 308 BLOCK OF M STREET NE,399855.24,137532.12,6,6C,5,501,Cluster 25,010602 4,010602,Precinct 144,38.9056465911,-77.0016689533,NOMA,2024/03/01 17:19:00+00,2024/03/01 20:01:00+00,618864692,
396910.659999996,143590.920000002,24150862,2024/09/29 17:07:56+00,DAY,OTHERS,THEFT F/AUTO,1412 - 1499 BLOCK OF NICHOLSON STREET NW,396910.66,143590.92,4,4E,4,403,Cluster 18,002001 2,002001,Precinct 53,38.960220679,-77.0356445995,,2024/09/29 06:00:00+00,2024/09/29 13:00:00+00,618864693,
400541.880000003,136389.579999998,24152165,2024/10/01 23:18:53+00,EVENING,GUN,ROBBERY,400 - 469 BLOCK OF 9TH STREET NE,400541.88,136389.58,6,6A,1,108,Cluster 25,008100 1,008100,Precinct 85,38.895354027,-76.9937535097,,2024/10/01 21:03:00+00,2024/10/01 22:20:00+00,618864694,
397831.549999997,137367.920000002,24049551,2024/04/03 11:40:16+00,DAY,OTHERS,THEFT/OTHER,900 - 999 BLOCK OF L STREET NW,397831.55,137367.92,2,2G,3,307,Cluster 8,004902 3,004902,Precinct 129,38.9041647571,-77.0249997696,,2024/04/03 11:14:00+00,2024/04/03 11:35:00+00,618864695,
398750.240000002,136855.399999999,24098377,2024/06/28 00:29:05+00,EVENING,OTHERS,THEFT F/AUTO,200 - 299 BLOCK OF MASSACHUSETTS AVENUE NW,398750.24,136855.4,6,6E,1,101,Cluster 8,005900 2,005900,Precinct 143,38.8995495811,-77.0144073834,DOWNTOWN,2024/06/27 23:37:00+00,2024/06/27 23:38:00+00,618864696,
396518.390000001,139335.68,24420369,2024/02/02 23:22:20+00,EVENING,OTHERS,THEFT/OTHER,2322 - 2499 BLOCK OF ONTARIO ROAD NW,396518.39,139335.68,1,1C,3,303,Cluster 1,003802 3,003802,Precinct 24,38.9218867805,-77.0401489912,,2023/12/27 16:00:00+00,2023/12/27 16:03:00+00,618864700,
397431.32,138975.77,24420464,2024/02/08 10:42:40+00,MIDNIGHT,OTHERS,THEFT/OTHER,2100 - 2199 BLOCK OF 13TH STREET NW,397431.32,138975.77,1,1B,3,305,Cluster 3,004401 1,004401,Precinct 22,38.9186477371,-77.0296199819,,2024/01/21 21:33:00+00,2024/01/21 23:30:00+00,618864701,
397229.100000001,138753.34,24420571,2024/02/14 23:21:14+00,EVENING,OTHERS,THEFT/OTHER,1921 - 1999 BLOCK OF 14TH STREET NW,397229.1,138753.34,1,1B,3,305,Cluster 3,004402 1,004402,Precinct 22,38.9166434001,-77.0319509248,,2024/02/09 12:00:00+00,2024/02/09 13:20:00+00,618864702,
394622.450000003,137482.75,24420610,2024/02/16 12:42:00+00,DAY,OTHERS,THEFT/OTHER,3100 - 3199 BLOCK OF M STREET NW,394622.45,137482.75,2,2E,2,206,Cluster 4,000102 3,000102,Precinct 5,38.905185411,-77.0619979449,GEORGETOWN,2024/01/26 23:59:00+00,2024/01/27 00:05:00+00,618864703,
393518.68,143962.039999999,24063469,2024/04/28 16:12:59+00,DAY,OTHERS,BURGLARY,5500 - 5530 BLOCK OF CONNECTICUT AVENUE NW,393518.68,143962.04,3,3/4G,2,201,Cluster 10,001100 1,001100,Precinct 32,38.9635453402,-77.0747845341,,2024/04/28 06:41:00+00,2024/04/28 06:55:00+00,618864707,
399213.659999996,137478.75,24065283,2024/05/02 01:15:08+00,EVENING,OTHERS,MOTOR VEHICLE THEFT,1120 - 1199 BLOCK OF NORTH CAPITOL STREET,399213.66,137478.75,6,6E,1,102,Cluster 8,004704 1,004704,Precinct 1,38.9051654756,-77.0090657356,,2024/05/01 00:00:00+00,2024/05/01 09:00:00+00,618864708,
399778.82,137532.050000001,24067534,2024/05/06 02:26:23+00,EVENING,OTHERS,THEFT/OTHER,201 - 299 BLOCK OF M STREET NE,399778.82,137532.05,6,6C,5,501,Cluster 25,010602 4,010602,Precinct 144,38.9056459446,-77.0025500075,NOMA,2024/05/05 22:51:00+00,2024/05/05 23:32:00+00,618864709,
396654.700000003,140440.530000001,24142380,2024/09/15 15:30:11+00,DAY,OTHERS,BURGLARY,3200 - 3299 BLOCK OF MOUNT PLEASANT STREET NW,396654.7,140440.53,1,1D,3,302,Cluster 2,002702 1,002702,Precinct 40,38.931840145,-77.038582486,,2024/09/15 07:19:00+00,2024/09/15 12:15:00+00,618864710,
399930.5,143088.280000001,24144707,2024/09/19 14:43:24+00,DAY,OTHERS,THEFT/OTHER,5500 - 5529 BLOCK OF SOUTH DAKOTA AVENUE NE,399930.5,143088.28,4,4B,4,406,Cluster 19,009507 1,009507,Precinct 65,38.9556981975,-77.0008018355,,2024/09/19 13:18:00+00,2024/09/19 13:35:00+00,618864711,
399886.829999998,136928.010000002,24051284,2024/04/06 17:09:15+00,DAY,OTHERS,THEFT F/AUTO,300 - 399 BLOCK OF H STREET NE,399886.83,136928.01,6,6C,1,104,Cluster 25,010602 3,010602,Precinct 83,38.9002045591,-77.0013046493,,2024/04/06 13:45:00+00,2024/04/06 14:07:00+00,618864714,
394450.619999997,137863.91,24016460,2024/02/02 02:09:30+00,EVENING,OTHERS,THEFT/OTHER,1401 - 1498 BLOCK OF WISCONSIN AVENUE NW,394450.62,137863.91,2,2E,2,206,Cluster 4,000102 2,000102,Precinct 5,38.9086179637,-77.0639820577,GEORGETOWN,2024/02/02 01:02:00+00,2024/02/02 02:03:00+00,618864715,
397497.509999998,137532.539999999,24083080,2024/06/02 08:02:38+00,MIDNIGHT,OTHERS,THEFT/OTHER,1200 - 1299 BLOCK OF M STREET NW,397497.51,137532.54,2,2F,3,307,Cluster 7,005004 1,005004,Precinct 17,38.9056468241,-77.0288514716,,2024/06/02 00:29:00+00,2024/06/02 00:57:00+00,618864718,
405427.979999997,134040.510000002,24085760,2024/06/06 17:11:46+00,DAY,OTHERS,THEFT F/AUTO,920 - 999 BLOCK OF RIDGE ROAD SE,405427.98,134040.51,7,7B,6,605,Cluster 32,009902 1,009902,Precinct 106,38.87417612,-76.9374478394,,2024/06/06 14:57:00+00,2024/06/06 15:36:00+00,618864719,
397081.450000003,136664.920000002,24087032,2024/06/08 17:54:37+00,DAY,OTHERS,THEFT F/AUTO,600 - 699 BLOCK OF 15TH STREET NW,397081.45,136664.92,2,2C,2,207,Cluster 8,005802 2,005802,Precinct 129,38.8978297121,-77.0336445844,DOWNTOWN,2024/06/05 20:30:00+00,2024/06/05 22:30:00+00,618864720,
397745.93,138046.399999999,24019294,2024/02/07 07:20:03+00,MIDNIGHT,OTHERS,THEFT/OTHER,1500 - 1599 BLOCK OF 10TH STREET NW,397745.93,138046.4,2,2G,3,307,Cluster 7,004901 3,004901,Precinct 18,38.9102765245,-77.025989098,,2024/02/07 04:00:00+00,2024/02/07 04:06:00+00,618864735,
400591.799999997,132715.09,24020559,2024/02/09 14:52:25+00,DAY,GUN,ASSAULT W/DANGEROUS WEAPON,2400 - 2500 BLOCK OF MARTIN LUTHER KING JR AVENUE SE,400591.8,132715.09,8,8A,7,703,Cluster 37,007401 1,007401,Precinct 119,38.8622527489,-76.9931812237,ANACOSTIA,2024/02/09 13:00:00+00,2024/02/09 15:00:00+00,618864736,
399886.829999998,136928.010000002,24020668,2024/02/09 18:57:41+00,DAY,OTHERS,THEFT/OTHER,300 - 399 BLOCK OF H STREET NE,399886.83,136928.01,6,6C,1,104,Cluster 25,010602 3,010602,Precinct 83,38.9002045591,-77.0013046493,,2024/02/09 18:19:00+00,2024/02/09 18:49:00+00,618864737,
